16,1002,14,27.7253,390.336
16,1002,52,2.5201,0.0213028
16,1002,473,0.238412,0.00645605
16,1002,473,4.79401,0.0456241
110,1002,268,9.79415,0.0915635
110,1002,269,1.15526,0.00969243
110,1002,362,4.08317,0.0361797
110,1002,363,22.2546,0.183711
112,1002,129,2.05503,0.017329
112,1002,212,2.4701,0.0195952
112,1002,214,2.40505,0.0201541
112,1002,302,22.7462,0.199111
112,1002,1275,1.1824,0.0096817
150,1002,32,0.896069,0.00759206
150,1002,33,12.9815,0.130725
150,1002,256,20.9985,0.108069
190,1002,42,23.6419,0.163849
190,1002,902,5.63725,0.0482015
190,1002,993,0.942407,0.0078089
275,1002,290,5.73853,0.0480782
275,1002,384,11.4136,0.10135
275,1002,385,17.3258,0.147263
275,1002,613,1.21131,0.0101912
279,1002,152,5.83485,0.0499313
279,1002,153,33.2114,554.447
279,1002,238,2.81663,0.0243409
294,1002,127,14.8257,0.428078
335,1002,448,7.2877,0.0452557
335,1002,537,11.7352,0.111863
366,1002,277,0.934458,0.00759201
366,1002,278,11.0167,0.0986029
366,1002,371,15.4168,0.112169
366,1002,462,8.20009,0.0935014
446,1002,80,0.482155,0.590816
446,1002,80,2.44651,0.331002
446,1002,158,4.41574,0.0388725
446,1002,244,1.00771,0.00826886
446,1002,245,8.62465,0.0759071
446,1002,336,9.1905,0.0734832
446,1002,337,5.35177,0.0579637
569,1002,394,3.82674,0.030924
569,1002,565,12.7447,0.0890405
569,1002,566,12.275,0.0976509
569,1002,623,7.86439,0.0625827
591,1002,32,24.7322,0.114151
591,1002,85,2.38584,0.0183605
591,1002,164,2.60119,0.0223442
591,1002,434,4.16548,0.034171
591,1002,436,1.62186,0.0137815
694,1002,99,0.275911,0.0305454
694,1002,99,14.0948,0.126329
694,1002,100,7.63187,0.0796883
694,1002,100,0.234468,0.0540966
694,1002,266,7.09655,0.046117
694,1002,453,7.65136,0.0502161
760,1002,111,1.11341,0.00952379
760,1002,112,8.59485,0.0640048
760,1002,193,0.188603,0.0171476
760,1002,193,18.1588,0.154516
760,1002,194,17.5954,0.140844
760,1002,282,0.900165,0.00779194
783,1002,121,25.8548,312.102
783,1002,122,1.18925,0.0099508
783,1002,204,4.62872,0.0400637
783,1002,388,1.54895,0.0128237
783,1002,389,0.83611,0.00703375
783,1002,481,1.03787,0.00847733
806,1002,212,1.05771,0.00887508
806,1002,302,9.62151,0.0680236
806,1002,303,0.0821735,0.112477
806,1002,303,5.90881,0.199916
806,1002,399,15.5365,0.221072
806,1002,493,7.01659,0.0751467
806,1002,495,0.438695,0.0681926
806,1002,495,1.93841,0.0255695
941,1002,380,7.16003,0.0602711
941,1002,381,23.6633,0.533404
941,1002,471,1.51276,0.194985
941,1002,471,1.65737,0.0202096
941,1002,472,1.17674,0.0130637
941,1002,552,1.83925,0.0161832
1045,1002,187,1.3563,0.0113545
1045,1002,273,4.9129,0.0401127
1045,1002,274,6.55783,0.0705872
1045,1002,275,3.28609,0.0302357
1045,1002,366,1.24393,0.010476
1045,1002,367,16.5484,145.037
1045,1002,368,5.36146,0.0406681
1045,1002,456,1.07935,0.00914215
1045,1002,457,1.34802,0.0115223
1102,1002,127,2.64054,0.0217373
1102,1002,261,4.51498,0.0564644
1102,1002,261,0.193561,0.0472922
1102,1002,529,2.86124,0.0229065
1102,1002,531,1.32998,0.0110975
1102,1002,532,2.3479,0.0196455
1102,1002,600,24.2858,299.642
1102,1002,647,3.21916,0.0277301
1119,1002,151,22.1679,0.165696
1119,1002,234,15.0912,0.277878
1192,1002,262,2.69672,0.0219226
1192,1002,263,16.4054,0.300517
1192,1002,355,23.4487,0.288081
1392,1002,57,19.5157,0.160769
1392,1002,134,4.75148,0.0396781
1392,1002,135,5.47292,0.0461813
1392,1002,217,1.25895,0.010274
1392,1002,305,1.38518,0.0109827
1392,1002,308,6.68082,0.0650445
1393,1002,120,42.5696,991.224
1393,1002,202,0.199258,0.0929189
1393,1002,202,1.51872,0.0590937
1393,1002,291,1.07548,0.00874464
1408,1002,12,4.4959,0.0371237
1408,1002,13,3.29312,128.586
1408,1002,13,27.3212,467.936
1408,1002,50,2.40065,0.0195176
1437,1002,185,17.0612,0.130469
1437,1002,272,2.06757,0.0187715
1437,1002,273,2.68223,0.022559
1437,1002,364,3.56797,0.0295936
1437,1002,459,1.90452,0.0170277
1451,1002,89,1.04002,0.0089517
1451,1002,89,1.17889,0.00994167
1451,1002,257,1.22796,0.0106533
1451,1002,350,0.333715,0.0915707
1451,1002,350,40.2267,0.398862
1451,1002,444,4.18458,0.0293304
1451,1002,651,1.42435,0.0116039
1538,1002,258,1.63709,0.0124565
1538,1002,349,3.52545,0.0276937
1538,1002,531,1.17696,0.00977046
1538,1002,532,4.95653,0.0399293
1538,1002,600,1.33734,3.79934
1538,1002,600,22.5509,2.01203
1538,1002,601,8.51515,0.0649673
1565,1002,117,11.7873,0.110652
1565,1002,118,16.6097,138.806
1565,1002,119,5.44235,0.0478125
1608,1002,369,14.2048,118.813
1608,1002,370,2.57832,0.0209211
1608,1002,462,3.25515,0.0286847
1608,1002,463,8.24088,0.0862614
1616,1002,518,1.75399,0.0129729
1616,1002,585,1.66267,0.014568
1616,1002,588,0.167169,0.00373553
1616,1002,588,6.94578,0.0590686
1616,1002,589,12.4035,0.104835
1616,1002,638,16.3638,3.83724
1616,1002,638,1.63375,7.29972
1691,1002,39,1.98829,0.0249755
1691,1002,39,0.15717,0.0196163
1691,1002,40,2.25882,0.0189695
1691,1002,41,13.5466,0.0919329
1691,1002,42,4.11273,0.0358608
1691,1002,103,0.281191,0.0112638
1691,1002,103,17.224,145.049
1691,1002,829,7.09901,0.0775708
1831,1002,42,21.3865,0.149973
1831,1002,43,9.524,0.0806277
1910,1002,171,2.40449,0.0203692
1910,1002,449,0.988396,0.00835994
1910,1002,451,5.9436,0.0448273
1910,1002,452,16.6243,0.139475
1910,1002,538,1.20827,0.0100098
1968,1002,533,1.20576,0.00970881
1968,1002,536,20.5934,209.041
1968,1002,601,2.78964,0.0220375
1968,1002,603,1.21683,0.00989053
1968,1002,605,4.6195,0.0346111
1968,1002,606,1.2287,0.010114
2062,1002,56,30.6322,0.188662
2062,1002,733,1.9287,0.015799
2176,1002,94,4.44591,0.0375477
2176,1002,96,6.37857,0.070478
2176,1002,97,1.77255,0.0151057
2176,1002,175,0.342378,0.300728
2176,1002,175,23.0798,1.41075
2176,1002,177,1.89466,0.0145414
2176,1002,354,1.01056,0.00918149
2191,1002,480,7.79751,0.0611654
2191,1002,560,22.1466,0.11814
2191,1002,617,1.04593,0.00847092
2279,1002,10,9.70496,0.0670595
2279,1002,41,11.0256,0.0827232
2279,1002,102,4.5142,0.0366385
2697,1002,7,0.280555,0.00861949
2697,1002,7,19.4734,0.119426
2697,1002,35,3.5842,0.0262321
2697,1002,36,0.213254,0.63975
2697,1002,36,5.90335,0.376987
2697,1002,37,3.05526,0.0245744
2741,1002,55,39.39,1551.89
2754,1002,25,23.4227,0.223176
2780,1002,204,6.11203,0.0532556
2780,1002,205,2.52507,0.0211621
2780,1002,292,1.92131,0.0160588
2780,1002,293,21.7531,0.322387
2780,1002,294,4.66137,0.0356187
2780,1002,387,1.43772,0.0126959
2812,1002,4,9.70042,0.0635374
2812,1002,5,14.4449,0.202337
2812,1002,27,3.50075,0.0298024
2812,1002,73,12.136,0.0808986
2812,1002,236,0.983832,0.00802045
2833,1002,8,15.6772,0.375385
2833,1002,9,11.378,0.0928841
2833,1002,99,0.0685841,0.13942
2833,1002,99,0.43402,2.323
2833,1002,99,4.38113,1.31394
2833,1002,179,9.7485,0.0693333
2849,1002,308,29.8351,0.637806
2849,1002,403,2.55243,0.0186214
2849,1002,405,2.67636,0.0201136
2849,1002,574,1.77987,0.0157588
2882,1002,94,11.1518,0.121371
2882,1002,95,4.76599,0.0382255
2882,1002,175,13.7551,86.1529
2882,1002,176,1.60196,0.0131052
2882,1002,261,6.69237,0.0603947
2882,1002,355,1.3845,0.0112785
2925,1002,120,0.370612,0.207433
2925,1002,120,10.0437,0.1886
2925,1002,121,12.4003,84.6671
2925,1002,203,6.39261,0.0584301
2925,1002,204,3.38891,0.0277289
2925,1002,292,9.36308,0.0908545
2925,1002,293,2.15248,0.0172293
2925,1002,477,1.69278,0.0145736
2947,1002,457,0.804485,0.00662603
2947,1002,458,11.6386,2.24688
2947,1002,458,0.896074,4.27834
2947,1002,459,11.5748,0.0907408
3010,1002,273,4.47748,0.0390624
3010,1002,274,0.144535,0.00586494
3010,1002,274,18.6962,0.182897
3010,1002,365,5.50677,0.0442756
3010,1002,458,1.10361,0.00906424
3010,1002,459,4.45196,0.0326149
3010,1002,461,2.09606,0.0158061
3043,1002,9,31.031,0.0793352
3043,1002,10,1.53533,0.0128829
3043,1002,103,1.10845,0.00900898
3119,1002,112,1.63906,0.0133123
3119,1002,190,1.17172,0.00953611
3119,1002,191,1.25015,0.0105372
3119,1002,193,5.25843,0.0461668
3119,1002,194,28.0974,386.898
3119,1002,280,1.41512,0.0119199
3119,1002,281,2.83635,0.0258404
3119,1002,468,2.71152,0.0228977
3160,1002,92,28.3078,380.124
3160,1002,173,0.683423,3.76148
3160,1002,173,5.72906,3.25951
3160,1002,259,2.25834,0.0183289
3256,1002,8,2.5163,0.021392
3256,1002,9,1.01151,0.00870276
3256,1002,39,4.11348,0.0318538
3256,1002,101,27.6519,764.696
3421,1002,120,29.3494,411.248
3421,1002,291,2.13337,0.0190933
3448,1002,398,0.726957,0.00600777
3448,1002,489,2.56628,0.0220606
3448,1002,490,33.2077,1102.76
3448,1002,571,1.05809,0.00874015
3451,1002,7,33.8414,594.992
3451,1002,452,1.26614,0.0099925
3518,1002,19,0.983395,0.00847733
3518,1002,20,15.1942,0.142431
3518,1002,1321,2.48375,0.0201842
3524,1002,81,19.2833,160.04
3524,1002,83,1.61348,0.0139443
3524,1002,160,2.56632,0.0215645
3524,1002,161,7.29135,0.0742355
3524,1002,246,2.00202,0.0170985
3524,1002,432,1.55336,0.0123492
3540,1002,79,20.6794,0.353298
3540,1002,80,11.2582,0.12607
3540,1002,159,1.35274,0.0116676
3540,1002,245,3.10772,0.027326
3614,1002,444,1.81474,0.0157166
3614,1002,534,11.7394,0.097403
3614,1002,603,0.33833,0.0207909
3614,1002,603,21.1511,0.159902
3614,1002,604,7.6207,0.0747278
3674,1002,253,36.504,0.10188
3674,1002,254,1.03404,0.00895019
3674,1002,342,1.17425,0.00994314
3846,1002,54,20.5873,196.344
3846,1002,55,4.90377,0.0510332
3917,1002,122,7.11463,0.0765176
3917,1002,206,21.7733,0.631571
3960,1002,391,0.818476,0.00679755
3960,1002,483,32.8691,0.357263
3960,1002,562,1.0787,0.00864603
3960,1002,564,8.88348,0.0679248
3960,1002,565,0.980335,0.00961409
3960,1002,621,0.981628,0.00796326
4120,1002,35,0.201332,0.0533352
4120,1002,35,14.5588,0.12921
4120,1002,94,0.986394,0.00836329
4120,1002,176,5.38396,0.040897
4120,1002,262,9.91647,0.0900866
4120,1002,355,5.39135,0.0432294
4214,1002,127,36.5363,0.476779
4214,1002,210,1.03522,0.00863636
4243,1002,46,1.02846,0.00789964
4243,1002,106,32.3851,1049.15
4243,1002,107,1.10859,0.0094917
4243,1002,188,10.0031,0.334497
4243,1002,906,2.5426,0.0207517
4256,1002,1,13.434,0.243446
4256,1002,2,20.7567,0.110811
4256,1002,15,0.855257,0.00711683
4256,1002,18,1.01483,0.00835452
4256,1002,226,4.95339,0.0435317
4276,1002,115,25.2935,312.756
4276,1002,196,0.100683,0.00764403
4276,1002,196,1.99527,0.0238021
4276,1002,197,5.8355,0.0655491
4298,1002,4,4.65053,0.0371598
4298,1002,5,5.55964,0.05167
4298,1002,28,1.83755,0.0143557
4298,1002,74,1.62418,0.665204
4298,1002,74,23.5106,2.74641
4298,1002,132,6.23292,0.0792806
4308,1002,298,1.1476,0.0095169
4308,1002,299,2.88207,0.0246376
4308,1002,395,0.183312,0.0228235
4308,1002,395,28.9772,410.863
4330,1002,208,16.5632,0.137313
4330,1002,296,4.86437,0.0450504
4330,1002,297,2.01065,0.016325
4330,1002,564,10.1235,0.0875672
4366,1002,513,1.11499,0.00970047
4366,1002,515,0.148097,0.00295234
4366,1002,515,34.9457,0.177233
4366,1002,584,7.79826,0.0873728
4420,1002,248,0.0906163,0.00411772
4420,1002,248,12.6614,0.104917
4420,1002,339,29.1485,0.100825
4420,1002,431,1.30183,0.0120175
4420,1002,433,2.22581,0.0189112
4452,1002,13,7.56922,0.068071
4452,1002,14,3.99799,0.0322816
4452,1002,50,14.2843,1.19574
4452,1002,112,18.2896,0.146911
4452,1002,194,1.23554,0.0102
4474,1002,95,32.1106,515.018
4474,1002,97,1.11439,0.00965238
4474,1002,176,1.07857,0.00887041
4485,1002,14,0.320772,27.3105
4485,1002,14,10.7664,6.49009
4485,1002,52,5.96418,0.0455351
4485,1002,113,12.8837,0.169393
4485,1002,196,3.97071,0.0283012
4485,1002,284,4.7602,0.0409351
4495,1002,275,1.73295,0.0148828
4495,1002,276,27.0356,365.971
4495,1002,277,6.13406,0.048354
4495,1002,370,6.0173,0.0412587
4607,1002,83,23.5996,0.231781
4607,1002,162,1.47142,0.0127194
4607,1002,339,4.24534,0.0326529
4607,1002,340,3.62749,0.0295834
4607,1002,771,2.22647,0.0173703
4729,1002,194,24.2301,0.102475
4729,1002,283,14.3309,0.173244
4902,1002,296,4.63034,0.0525258
4902,1002,296,0.186805,0.046052
4902,1002,297,22.5346,254.457
4902,1002,392,2.49575,0.0193343
4938,1002,12,1.16308,0.00957638
4938,1002,13,26.1636,0.127501
4938,1002,50,5.68634,0.0495345
4938,1002,112,3.2936,0.0262138
4938,1002,282,1.65729,0.0134947
4938,1002,374,0.9525,0.00782476
4958,1002,34,2.25811,0.0187354
4958,1002,90,15.5157,123.968
4958,1002,91,2.57151,0.01919
4958,1002,92,3.96558,0.0314008
4972,1002,349,3.51362,0.0317271
4972,1002,443,3.32373,0.174503
4972,1002,443,0.650276,0.295799
4972,1002,597,2.78493,0.0221988
4978,1002,57,28.2385,798.486
4978,1002,134,1.97519,0.0159072
4978,1002,135,9.32756,0.0849481
4978,1002,220,0.342817,0.0423224
4978,1002,220,4.86117,0.055958
4992,1002,1253,3.38758,0.0272318
4998,1002,35,3.96191,0.0359102
4998,1002,123,23.7973,0.15375
4998,1002,206,8.23812,0.215949
5017,1002,380,1.27247,0.0107336
5017,1002,472,34.0766,1162.05
5017,1002,551,1.26328,0.00998245
5046,1002,128,14.3443,109.819
5046,1002,211,19.6191,210.384
5046,1002,301,2.38352,0.0200411
5115,1002,93,0.491493,0.0491871
5115,1002,93,25.2998,0.241855
5115,1002,94,7.62724,0.0598022
5159,1002,120,19.3943,0.174439
5159,1002,203,16.1352,0.151107
5159,1002,292,1.37652,0.0112629
5334,1002,11,8.7548,0.0804346
5334,1002,12,28.7783,416.231
5334,1002,49,1.81448,0.0163612
5334,1002,51,2.9143,0.0253041
5334,1002,112,4.60613,0.0378955
5422,1002,56,16.0169,0.110513
5422,1002,126,10.083,0.0715695
5422,1002,127,8.92974,6.76226
5422,1002,127,0.673323,24.553
5422,1002,210,0.0903745,0.00396986
5422,1002,210,4.52106,0.0366076
5439,1002,8,11.8813,0.113506
5439,1002,9,6.46643,0.0551164
5439,1002,10,7.49756,0.0651303
5444,1002,92,34.3333,1179.98
5444,1002,94,1.84417,0.0144538
5444,1002,172,1.36527,0.0112904
5444,1002,173,0.113476,0.0496527
5444,1002,173,3.43158,0.0583078
5462,1002,478,1.63754,0.0141215
5462,1002,479,7.47009,0.0947055
5462,1002,480,27.3938,364.297
5462,1002,560,1.13427,0.00943381
5465,1002,7,7.28162,0.0476616
5465,1002,8,4.67842,0.0393915
5465,1002,36,25.9774,0.188043
5465,1002,39,2.55036,0.022403
5609,1002,11,23.6933,0.0772422
5609,1002,12,1.12469,0.00939597
5609,1002,48,1.53191,0.0129978
5609,1002,49,0.83209,0.00682315
5609,1002,50,0.940484,0.00894405
5609,1002,110,1.4438,0.0118413
5609,1002,610,1.67051,0.0132641
5708,1002,391,2.5502,0.0211913
5708,1002,392,0.329125,0.285701
5708,1002,392,5.11808,0.338063
5708,1002,483,5.55171,0.0500021
5708,1002,484,2.34364,0.0192433
5708,1002,485,21.0746,234.137
5708,1002,562,1.18172,0.00977526
5708,1002,564,1.09168,0.00915037
5763,1002,152,1.22618,0.0102793
5763,1002,153,0.266559,0.0113575
5763,1002,153,6.22542,0.0511658
5763,1002,238,2.64142,0.0238676
5763,1002,239,20.8886,0.145829
5805,1002,53,18.147,0.336932
5805,1002,115,1.5432,0.0131321
5805,1002,116,12.2906,0.0791662
5805,1002,198,5.94778,0.0476171
5855,1002,92,9.79055,0.105089
5855,1002,171,1.11183,0.00978912
5855,1002,172,13.4044,0.167238
5855,1002,173,0.124702,0.00744347
5855,1002,173,1.52768,0.0129516
5855,1002,259,14.4193,0.136791
5855,1002,352,1.73819,0.014278
5897,1002,115,1.36856,0.0114091
5897,1002,286,37.0451,669.593
5913,1002,12,33.6529,1132.65
5913,1002,50,2.05736,0.0175737
5913,1002,114,1.50641,0.0120279
5913,1002,376,1.25902,0.0105436
5913,1002,469,1.65604,0.0143643
5935,1002,123,21.9723,0.526495
5935,1002,205,4.08084,0.0321251
5994,1002,35,1.74386,0.0142444
5994,1002,95,4.91217,0.0362037
5994,1002,96,18.9551,185.438
5994,1002,176,1.86041,0.0152218
5994,1002,178,2.84031,0.0244342
5994,1002,263,1.98204,0.0161573
5994,1002,357,2.54544,0.0217482
6078,1002,184,5.90012,0.0506658
6078,1002,272,21.0143,221.619
6078,1002,273,0.0448423,0.0010383
6078,1002,273,9.31018,0.0759591
6198,1002,54,0.701844,0.699397
6198,1002,54,12.8727,0.429705
6198,1002,56,1.3877,0.011671
6198,1002,121,6.7404,0.054365
6198,1002,125,5.76792,0.0491068
6198,1002,299,1.69694,0.0139764
6198,1002,394,1.02756,0.0085714
6214,1002,499,0.50856,0.593604
6214,1002,499,33.5263,0.484274
6214,1002,580,7.1352,0.0665521
6214,1002,581,0.889019,0.00739299
6313,1002,260,3.66516,0.0310467
6313,1002,351,19.1004,206.588
6313,1002,352,9.6007,0.0590365
6313,1002,445,2.08881,0.016692
6346,1002,4,1.57047,0.0129939
6346,1002,109,3.56711,0.0298057
6346,1002,190,0.158347,0.00414254
6346,1002,190,2.2971,0.0188503
6346,1002,191,12.3097,0.0751197
6346,1002,192,9.38637,0.0631748
6346,1002,277,2.26489,0.0183061
6409,1002,178,26.4281,392.042
6409,1002,264,7.68484,0.0646735
6409,1002,452,0.989714,0.00874222
6409,1002,538,5.64859,0.0468945
6459,1002,121,36.0534,716.569
6494,1002,282,0.945178,0.00789772
6494,1002,285,0.0688873,0.00243872
6494,1002,285,1.89242,0.0164867
6494,1002,377,6.39223,0.0536534
6494,1002,378,16.1176,0.674753
6494,1002,379,14.7643,0.0988237
6494,1002,471,1.05938,0.00888872
6627,1002,93,0.248632,0.0151386
6627,1002,93,21.1046,244.595
6627,1002,94,6.36032,0.42498
6627,1002,94,0.749795,0.739983
6627,1002,174,3.84145,0.034045
6627,1002,261,1.01222,0.0084474
6627,1002,262,1.18366,0.00970897
6627,1002,448,4.08512,0.0347878
6665,1002,116,38.8928,751.561
6665,1002,199,1.98758,0.0176351
6665,1002,382,1.34068,0.0113005
6764,1002,116,0.557396,0.229501
6764,1002,116,23.0502,0.657534
6764,1002,286,13.4406,0.105926
6764,1002,287,4.17776,0.0396963
6764,1002,380,1.19155,0.00970556
6821,1002,43,34.7973,0.113949
7016,1002,36,12.7488,0.0700407
7016,1002,96,5.95992,0.0355053
7016,1002,176,16.3572,0.355169
7016,1002,261,6.12609,0.0751848
7016,1002,536,1.06597,0.00854891
7016,1002,604,2.89391,0.0232116
7115,1002,10,22.8423,0.250234
7115,1002,40,6.70533,0.0530407
7115,1002,102,2.78519,0.0218895
7121,1002,54,0.12711,0.00243352
7121,1002,54,31.3284,479.598
7121,1002,123,5.06216,0.0417457
7121,1002,124,1.0465,0.00860887
7121,1002,162,0.895088,0.00779022
7121,1002,483,1.1942,0.00930612
7142,1002,123,0.720345,0.482407
7142,1002,123,28.4855,0.478547
7142,1002,205,1.08406,0.00874364
7142,1002,295,0.287378,0.00796128
7142,1002,295,4.70424,0.0379181
7142,1002,483,0.993902,0.00812167
7193,1002,14,33.1582,593.349
7193,1002,50,1.05212,0.00888761
7236,1002,88,27.8972,416.303
7236,1002,168,1.91727,0.0158726
7236,1002,169,1.65062,0.013339
7236,1002,254,3.76461,0.0326817
7236,1002,344,7.30094,0.0851054
7239,1002,52,3.66512,0.0329373
7239,1002,53,11.5586,0.202061
7239,1002,115,0.416909,0.103703
7239,1002,115,11.9252,0.136964
7291,1002,91,7.88622,0.0565526
7291,1002,92,20.8987,0.394739
7291,1002,172,10.6537,0.173004
7350,1002,20,10.7969,0.118825
7350,1002,21,17.6755,0.127334
7350,1002,65,4.91771,0.0368443
7350,1002,146,1.36361,0.0115885
7362,1002,106,24.7577,0.654158
7362,1002,107,0.0967845,0.00378644
7362,1002,107,12.2192,0.0961297
7362,1002,274,3.54619,0.0282819
7362,1002,275,1.8511,0.0151394
7362,1002,368,3.98294,0.0281168
7418,1002,572,9.251,0.0825027
7418,1002,624,2.21551,0.018471
7418,1002,626,1.71968,0.0141195
7418,1002,629,3.07784,0.0280262
7418,1002,665,15.9401,0.200587
7435,1002,116,0.366684,0.0155513
7435,1002,116,22.8966,0.201481
